frequency_threshold | learning_rate | epoch_limit | batch_size |	Accuracy | Precision | Recall
10	100	300	800	96.14%	84.24%	89.10%
100	0.01	1	1	91.30%	72.18%	61.54%
100	0.01	1	100	86.01%	50.00%	0.64%
100	0.01	1	500	86.01%	50.00%	0.64%
100	0.01	1	800	86.01%	50.00%	0.64%
100	0.01	50	1	93.45%	76.10%	77.56%
100	0.01	50	100	90.40%	74.75%	47.44%
100	0.01	50	500	87.17%	80.95%	10.90%
100	0.01	50	800	86.55%	71.43%	6.41%
100	0.01	100	1	93.36%	75.00%	78.85%
100	0.01	100	100	91.48%	73.28%	61.54%
100	0.01	100	500	88.70%	80.00%	25.64%
100	0.01	100	800	87.71%	80.65%	16.03%
100	0.01	200	1	93.45%	75.15%	79.49%
100	0.01	200	100	91.93%	72.60%	67.95%
100	0.01	200	500	90.22%	75.27%	44.87%
100	0.01	200	800	89.87%	80.28%	36.54%
100	0.01	300	1	93.45%	75.15%	79.49%
100	0.01	300	100	92.02%	71.61%	71.15%
100	0.01	300	500	90.49%	72.32%	51.92%
100	0.01	300	800	90.22%	74.74%	45.51%
100	0.1	1	1	92.56%	75.52%	69.23%
100	0.1	1	100	86.91%	77.78%	8.97%
100	0.1	1	500	86.01%	50.00%	0.64%
100	0.1	1	800	86.01%	50.00%	0.64%
100	0.1	50	1	92.74%	76.22%	69.87%
100	0.1	50	100	92.74%	73.89%	74.36%
100	0.1	50	500	91.84%	74.07%	64.10%
100	0.1	50	800	91.12%	73.17%	57.69%
100	0.1	100	1	93.27%	74.25%	79.49%
100	0.1	100	100	93.36%	75.62%	77.56%
100	0.1	100	500	91.93%	72.60%	67.95%
100	0.1	100	800	92.02%	74.10%	66.03%
100	0.1	200	1	93.36%	74.40%	80.13%
100	0.1	200	100	93.27%	75.47%	76.92%
100	0.1	200	500	92.65%	73.72%	73.72%
100	0.1	200	800	92.02%	71.61%	71.15%
100	0.1	300	1	93.45%	76.43%	76.92%
100	0.1	300	100	93.36%	75.95%	76.92%
100	0.1	300	500	93.09%	74.84%	76.28%
100	0.1	300	800	92.65%	73.72%	73.72%
100	1	1	1	85.11%	48.25%	88.46%
100	1	1	100	91.84%	73.38%	65.38%
100	1	1	500	88.16%	77.27%	21.79%
100	1	1	800	88.34%	78.26%	23.08%
100	1	50	1	91.30%	66.12%	77.56%
100	1	50	100	93.36%	75.00%	78.85%
100	1	50	500	93.36%	75.62%	77.56%
100	1	50	800	93.36%	75.95%	76.92%
100	1	100	1	92.02%	71.90%	70.51%
100	1	100	100	93.18%	74.10%	78.85%
100	1	100	500	93.27%	75.80%	76.28%
100	1	100	800	93.27%	76.13%	75.64%
100	1	200	1	92.56%	74.83%	70.51%
100	1	200	100	93.27%	74.25%	79.49%
100	1	200	500	93.45%	75.78%	78.21%
100	1	200	800	93.00%	74.68%	75.64%
100	1	300	1	90.94%	68.46%	65.38%
100	1	300	100	93.54%	75.61%	79.49%
100	1	300	500	93.36%	75.00%	78.85%
100	1	300	800	93.18%	74.39%	78.21%
100	10	1	1	91.48%	65.80%	81.41%
100	10	1	100	93.09%	76.51%	73.08%
100	10	1	500	91.48%	66.31%	79.49%
100	10	1	800	91.30%	70.07%	66.03%
100	10	50	1	88.34%	56.19%	75.64%
100	10	50	100	92.20%	69.49%	78.85%
100	10	50	500	92.91%	72.25%	80.13%
100	10	50	800	93.36%	78.08%	73.08%
100	10	100	1	91.12%	67.48%	70.51%
100	10	100	100	92.56%	70.86%	79.49%
100	10	100	500	93.45%	75.15%	79.49%
100	10	100	800	93.18%	73.26%	80.77%
100	10	200	1	89.60%	59.43%	80.77%
100	10	200	100	91.93%	67.19%	82.69%
100	10	200	500	93.45%	75.15%	79.49%
100	10	200	800	93.27%	73.14%	82.05%
100	10	300	1	89.24%	59.09%	75.00%
100	10	300	100	92.91%	78.52%	67.95%
100	10	300	500	93.63%	76.07%	79.49%
100	10	300	800	93.54%	75.61%	79.49%
100	100	1	1	89.15%	59.07%	73.08%
100	100	1	100	88.70%	66.67%	38.46%
100	100	1	500	92.91%	74.84%	74.36%
100	100	1	800	90.31%	61.65%	81.41%
100	100	50	1	89.06%	57.94%	79.49%
100	100	50	100	91.30%	69.80%	66.67%
100	100	50	500	93.54%	79.58%	72.44%
100	100	50	800	93.00%	74.68%	75.64%
100	100	100	1	89.06%	57.87%	80.13%
100	100	100	100	81.17%	41.87%	89.10%
100	100	100	500	93.00%	73.21%	78.85%
100	100	100	800	83.77%	45.85%	88.46%
100	100	200	1	92.65%	72.29%	76.92%
100	100	200	100	91.84%	76.00%	60.90%
100	100	200	500	90.76%	62.33%	85.90%
100	100	200	800	91.75%	67.39%	79.49%
100	100	300	1	89.69%	60.73%	74.36%
100	100	300	100	90.22%	60.26%	88.46%
100	100	300	500	91.75%	67.39%	79.49%
100	100	300	800	92.38%	86.60%	53.85%
200	0.01	1	1	88.61%	60.14%	55.13%
200	0.01	1	100	85.92%	0.00%	0.00%
200	0.01	1	500	85.92%	0.00%	0.00%
200	0.01	1	800	85.92%	0.00%	0.00%
200	0.01	50	1	88.88%	58.33%	71.79%
200	0.01	50	100	88.52%	63.73%	41.67%
200	0.01	50	500	86.55%	75.00%	5.77%
200	0.01	50	800	86.28%	66.67%	3.85%
200	0.01	100	1	88.52%	57.22%	71.15%
200	0.01	100	100	88.25%	58.17%	57.05%
200	0.01	100	500	86.64%	58.97%	14.74%
200	0.01	100	800	86.73%	72.22%	8.33%
200	0.01	200	1	89.51%	61.14%	68.59%
200	0.01	200	100	88.79%	58.96%	65.38%
