frequency_threshold | learning_rate | epoch_limit | batch_size |	Accuracy | Precision | Recall
10	 100	 50	 100	 96.59%	 86.88%	  89.10%
10	 100	 50	 500	 96.59%	 87.34%	  88.46%
10	 100	 50	 800	 96.68%	 87.42%	  89.10%
10	 100	 50	 1000	 96.68%	 86.96%	  89.74%
10	 100	 100	 1	 95.52%	 81.93%	  87.18%
10	 100	 100	 100	 96.32%	 85.71%	  88.46%
10	 100	 100	 500	 96.68%	 87.90%	  88.46%
10	 100	 100	 800	 96.59%	 86.42%	  89.74%
10	 100	 100	 1000	 96.68%	 87.42%	  89.10%
10	 100	 200	 1	 96.14%	 84.24%	  89.10%
10	 100	 200	 100	 96.50%	 87.26%	  87.82%
10	 100	 200	 500	 96.32%	 85.71%	  88.46%
10	 100	 200	 800	 96.32%	 86.16%	  87.82%
10	 100	 200	 1000	 96.41%	 86.25%	  88.46%
10	 100	 300	 1	 96.68%	 86.06%	  91.03%
10	 100	 300	 100	 96.23%	 85.19%	  88.46%
10	 100	 300	 500	 96.32%	 85.71%	  88.46%
10	 100	 300	 800	 96.23%	 85.62%	  87.82%
10	 100	 300	 1000	 96.41%	 85.80%	  89.10%
100	 0.01	 1	 1	 91.21%	 72.66%	  59.62%
100	 0.01	 1	 100	 86.01%	 50.00%	  0.64%
100	 0.01	 1	 500	 86.01%	 50.00%	  0.64%
100	 0.01	 1	 800	 86.01%	 50.00%	  0.64%
100	 0.01	 1	 1000	 86.01%	 50.00%	  0.64%
100	 0.01	 50	 1	 93.54%	 76.25%	  78.21%
100	 0.01	 50	 100	 90.22%	 73.27%	  47.44%
100	 0.01	 50	 500	 87.17%	 80.95%	  10.90%
100	 0.01	 50	 800	 86.55%	 71.43%	  6.41%
100	 0.01	 50	 1000	 86.19%	 60.00%	  3.85%
100	 0.01	 100	 1	 93.54%	 75.61%	  79.49%
100	 0.01	 100	 100	 91.75%	 73.88%	  63.46%
100	 0.01	 100	 500	 88.61%	 78.43%	  25.64%
100	 0.01	 100	 800	 87.80%	 81.25%	  16.67%
100	 0.01	 100	 1000	 87.26%	 81.82%	  11.54%
100	 0.01	 200	 1	 93.54%	 75.30%	  80.13%
100	 0.01	 200	 100	 91.93%	 72.60%	  67.95%
100	 0.01	 200	 500	 90.22%	 75.27%	  44.87%
100	 0.01	 200	 800	 89.78%	 80.00%	  35.90%
100	 0.01	 200	 1000	 89.06%	 79.31%	  29.49%
100	 0.01	 300	 1	 93.45%	 75.15%	  79.49%
100	 0.01	 300	 100	 92.11%	 72.08%	  71.15%
100	 0.01	 300	 500	 90.58%	 72.57%	  52.56%
100	 0.01	 300	 800	 90.13%	 74.47%	  44.87%
100	 0.01	 300	 1000	 90.04%	 77.11%	  41.03%
100	 0.1	 1	 1	 92.56%	 75.89%	  68.59%
100	 0.1	 1	 100	 87.00%	 78.95%	  9.62%
100	 0.1	 1	 500	 86.01%	 50.00%	  0.64%
100	 0.1	 1	 800	 86.10%	 66.67%	  1.28%
100	 0.1	 1	 1000	 86.01%	 50.00%	  0.64%
100	 0.1	 50	 1	 93.36%	 76.62%	  75.64%
100	 0.1	 50	 100	 92.83%	 73.75%	  75.64%
